fixTestTime,calibError,lpogx,lpogy,rpogx,rpogy,smoothpogx,smoothpogy,bestpogx,bestpogy,fixpx,fixpy,fixdur,fixstatus
3510.7700005173683,40,851.9688110351562,363.51904296875,910.371337890625,362.7408447265625,874.0593302408854,362.9472595214844,903.42041015625,362.5355529785156,903.42041015625,362.5355529785156,3117,fixation
3524.480000138283,40,851.9688110351562,363.51904296875,910.371337890625,362.7408447265625,874.0593302408854,362.9472595214844,903.42041015625,362.5355529785156,903.42041015625,362.5355529785156,3117,fixation
3559.979999437928,40,848.0591430664062,363.39141845703125,860.0473022460938,363.19732666015625,874.0593302408854,362.9472595214844,903.329833984375,362.5391540527344,903.329833984375,362.5391540527344,3150,fixation
3574.304999783635,40,848.0591430664062,363.39141845703125,860.0473022460938,363.19732666015625,874.0593302408854,362.9472595214844,903.329833984375,362.5391540527344,903.329833984375,362.5391540527344,3150,fixation
3610.8900010585785,40,839.6731567382812,363.3887634277344,818.2042846679688,363.6376647949219,874.0593302408854,362.9472595214844,903.043701171875,362.5450744628906,903.043701171875,362.5450744628906,3200,fixation
3624.4600005447865,40,839.6731567382812,363.3887634277344,818.2042846679688,363.6376647949219,874.0593302408854,362.9472595214844,903.043701171875,362.5450744628906,903.043701171875,362.5450744628906,3200,fixation
3655.3100012242794,40,838.2052001953125,363.30682373046875,795.270751953125,363.87908935546875,874.0593302408854,362.9472595214844,902.5633544921875,362.55303955078125,902.5633544921875,362.55303955078125,3250,fixation
3694.7900000959635,40,857.4412841796875,362.90484619140625,803.9080810546875,363.7724914550781,874.0593302408854,362.9472595214844,901.9618530273438,362.56195068359375,901.9618530273438,362.56195068359375,3283,fixation
3707.1899995207787,40,857.4412841796875,362.90484619140625,803.9080810546875,363.7724914550781,874.0593302408854,362.9472595214844,901.9618530273438,362.56195068359375,901.9618530273438,362.56195068359375,3283,fixation
3729.0049996227026,40,858.7637329101562,362.7803649902344,730.2820434570312,364.6309814453125,874.0593302408854,362.9472595214844,901.171875,362.5724792480469,901.171875,362.5724792480469,3333,fixation
3741.3599994033575,40,858.7637329101562,362.7803649902344,730.2820434570312,364.6309814453125,874.0593302408854,362.9472595214844,901.171875,362.5724792480469,901.171875,362.5724792480469,3333,fixation
3761.940000578761,40,863.7947998046875,362.7762451171875,744.4940185546875,364.46380615234375,874.0593302408854,362.9472595214844,900.2568969726562,362.5840759277344,900.2568969726562,362.5840759277344,3367,fixation
3774.235000833869,40,863.7947998046875,362.7762451171875,744.4940185546875,364.46380615234375,874.0593302408854,362.9472595214844,900.2568969726562,362.5840759277344,900.2568969726562,362.5840759277344,3367,fixation
3810.189999639988,40,886.3204345703125,362.3608093261719,843.9905395507812,363.25909423828125,874.0593302408854,362.9472595214844,899.4028930664062,362.59429931640625,899.4028930664062,362.59429931640625,3400,fixation
3824.4100008159876,40,886.3204345703125,362.3608093261719,843.9905395507812,363.25909423828125,874.0593302408854,362.9472595214844,899.4028930664062,362.59429931640625,899.4028930664062,362.59429931640625,3400,fixation
3855.180000886321,40,905.177734375,362.5747985839844,949.2095947265625,362.38226318359375,874.0593302408854,362.9472595214844,898.767578125,362.6024475097656,898.767578125,362.6024475097656,3450,fixation
3895.490000024438,40,912.1298828125,362.42059326171875,881.8274536132812,363.1422119140625,874.0593302408854,362.9472595214844,898.250244140625,362.60943603515625,898.250244140625,362.60943603515625,3483,fixation
3907.1949999779463,40,912.1298828125,362.42059326171875,881.8274536132812,363.1422119140625,874.0593302408854,362.9472595214844,898.250244140625,362.60943603515625,898.250244140625,362.60943603515625,3483,fixation
3927.7149997651577,40,927.1494750976562,362.0466003417969,892.9218139648438,362.9897766113281,874.0593302408854,362.9472595214844,897.8699340820312,362.6147766113281,897.8699340820312,362.6147766113281,3533,fixation
3941.339999437332,40,927.1494750976562,362.0466003417969,892.9218139648438,362.9897766113281,874.0593302408854,362.9472595214844,897.8699340820312,362.6147766113281,897.8699340820312,362.6147766113281,3533,fixation
3971.280001103878,40,926.0331420898438,361.9690246582031,883.9080200195312,363.02178955078125,874.0593302408854,362.9472595214844,897.5960693359375,362.6186218261719,897.5960693359375,362.6186218261719,3567,fixation
4011.7550007998943,40,908.1301879882812,362.14508056640625,878.0994262695312,362.989990234375,874.0593302408854,362.9472595214844,897.3843994140625,362.621337890625,897.3843994140625,362.621337890625,3600,fixation
4024.3400000035763,40,908.1301879882812,362.14508056640625,878.0994262695312,362.989990234375,874.0593302408854,362.9472595214844,897.3843994140625,362.621337890625,897.3843994140625,362.621337890625,3600,fixation
4042.1150010079145,40,912.2156372070312,362.0265197753906,865.4381713867188,363.1426086425781,874.0593302408854,362.9472595214844,897.21484375,362.6231689453125,897.21484375,362.6231689453125,3650,fixation
4057.4949998408556,40,912.2156372070312,362.0265197753906,865.4381713867188,363.1426086425781,874.0593302408854,362.9472595214844,897.21484375,362.6231689453125,897.21484375,362.6231689453125,3650,fixation
4093.7099996954203,40,913.5360717773438,361.9831237792969,925.6121215820312,362.4313659667969,874.0593302408854,362.9472595214844,897.1524047851562,362.62335205078125,897.1524047851562,362.62335205078125,3683,fixation
4107.240000739694,40,913.5360717773438,361.9831237792969,925.6121215820312,362.4313659667969,874.0593302408854,362.9472595214844,897.1524047851562,362.62335205078125,897.1524047851562,362.62335205078125,3683,fixation
4143.434999510646,40,908.7147216796875,362.1025390625,960.0421142578125,362.0563659667969,874.0593302408854,362.9472595214844,897.2135620117188,362.6218566894531,897.2135620117188,362.6218566894531,3733,fixation
4157.409999519587,40,908.7147216796875,362.1025390625,960.0421142578125,362.0563659667969,874.0593302408854,362.9472595214844,897.2135620117188,362.6218566894531,897.2135620117188,362.6218566894531,3733,fixation
4189.205000177026,40,897.30419921875,362.2883605957031,968.0303344726562,361.8967590332031,874.0593302408854,362.9472595214844,897.372314453125,362.61907958984375,897.372314453125,362.61907958984375,3783,fixation
4228.1800005584955,40,897.9139404296875,362.85614013671875,1025.18505859375,361.545166015625,874.0593302408854,362.9472595214844,897.6757202148438,362.615478515625,897.6757202148438,362.615478515625,3817,fixation
4241.2149999290705,40,897.9139404296875,362.85614013671875,1025.18505859375,361.545166015625,874.0593302408854,362.9472595214844,897.6757202148438,362.615478515625,897.6757202148438,362.615478515625,3817,fixation
4268.145000562072,40,922.9224853515625,362.3734436035156,928.9716186523438,362.645263671875,874.0593302408854,362.9472595214844,898.0154418945312,362.6119384765625,898.0154418945312,362.6119384765625,3867,fixation
4307.330001145601,40,940.126708984375,361.9981689453125,926.0936889648438,362.62274169921875,874.0593302408854,362.9472595214844,898.3956909179688,362.6081237792969,898.3956909179688,362.6081237792969,3900,fixation
4324.285000562668,40,940.126708984375,361.9981689453125,926.0936889648438,362.62274169921875,874.0593302408854,362.9472595214844,898.3956909179688,362.6081237792969,898.3956909179688,362.6081237792969,3900,fixation
4347.965000197291,40,940.7324829101562,361.8680725097656,927.7716064453125,362.6083679199219,874.0593302408854,362.9472595214844,898.806396484375,362.6039733886719,898.806396484375,362.6039733886719,3950,fixation
4385.090000927448,40,968.126220703125,361.2906494140625,925.2713012695312,362.6416015625,874.0593302408854,362.9472595214844,899.2640380859375,362.5989990234375,899.2640380859375,362.5989990234375,3983,fixation
4426.975000649691,40,940.0552978515625,361.7323913574219,884.6868896484375,363.0621032714844,874.0593302408854,362.9472595214844,899.6806640625,362.5943298339844,899.6806640625,362.5943298339844,4017,fixation
4441.205000504851,40,940.0552978515625,361.7323913574219,884.6868896484375,363.0621032714844,874.0593302408854,362.9472595214844,899.6806640625,362.5943298339844,899.6806640625,362.5943298339844,4017,fixation
4465.895000845194,40,917.5187377929688,362.5621337890625,888.347412109375,363.1231994628906,874.0593302408854,362.9472595214844,900.036376953125,362.5909423828125,900.036376953125,362.5909423828125,4067,fixation
4502.515001222491,40,890.8272094726562,362.9876708984375,894.2191162109375,362.7713623046875,874.0593302408854,362.9472595214844,900.3134155273438,362.5887756347656,900.3134155273438,362.5887756347656,4100,fixation
4543.305000290275,40,874.0013427734375,363.34197998046875,922.5238037109375,362.65179443359375,874.0593302408854,362.9472595214844,900.5324096679688,362.587890625,900.5324096679688,362.587890625,4133,fixation
4557.190001010895,40,874.0013427734375,363.34197998046875,922.5238037109375,362.65179443359375,874.0593302408854,362.9472595214844,900.5324096679688,362.587890625,900.5324096679688,362.587890625,4133,fixation
4574.935000389814,40,861.1942138671875,363.49554443359375,922.305419921875,362.7020568847656,874.0593302408854,362.9472595214844,900.6866455078125,362.58837890625,900.6866455078125,362.58837890625,4183,fixation
4591.155000030994,40,861.1942138671875,363.49554443359375,922.305419921875,362.7020568847656,874.0593302408854,362.9472595214844,900.6866455078125,362.58837890625,900.6866455078125,362.58837890625,4183,fixation
4628.645000979304,40,873.1847534179688,363.142822265625,876.0657958984375,363.2548828125,874.0593302408854,362.9472595214844,900.7492065429688,362.5902099609375,900.7492065429688,362.5902099609375,4216,fixation
4641.295000910759,40,873.1847534179688,363.142822265625,876.0657958984375,363.2548828125,874.0593302408854,362.9472595214844,900.7492065429688,362.5902099609375,900.7492065429688,362.5902099609375,4216,fixation
4678.530000150204,40,876.1658325195312,363.0586242675781,923.697265625,362.68634033203125,874.0593302408854,362.9472595214844,900.7860717773438,362.59246826171875,900.7860717773438,362.59246826171875,4266,fixation
4691.275000572205,40,876.1658325195312,363.0586242675781,923.697265625,362.68634033203125,874.0593302408854,362.9472595214844,900.7860717773438,362.59246826171875,900.7860717773438,362.59246826171875,4266,fixation
4720.955001190305,40,867.2929077148438,363.0696105957031,903.7124633789062,362.8522033691406,874.0593302408854,362.9472595214844,900.772705078125,362.59521484375,900.772705078125,362.59521484375,4316,fixation
4760.254999622703,40,866.2308959960938,362.9486389160156,880.9703369140625,362.9740905761719,874.0593302408854,362.9472595214844,900.6940307617188,362.5983581542969,900.6940307617188,362.5983581542969,4350,fixation
4774.220000952482,40,866.2308959960938,362.9486389160156,880.9703369140625,362.9740905761719,874.0593302408854,362.9472595214844,900.6940307617188,362.5983581542969,900.6940307617188,362.5983581542969,4350,fixation
4796.305000782013,40,892.6437377929688,362.385009765625,872.7332763671875,362.9898376464844,874.0593302408854,362.9472595214844,900.5799560546875,362.60125732421875,900.5799560546875,362.60125732421875,4400,fixation
4827.36000046134,40,931.1698608398438,361.6155700683594,895.9991455078125,362.6697998046875,874.0593302408854,362.9472595214844,900.49951171875,362.602783203125,900.49951171875,362.602783203125,4433,fixation
4841.239999979734,40,931.1698608398438,361.6155700683594,895.9991455078125,362.6697998046875,874.0593302408854,362.9472595214844,900.49951171875,362.602783203125,900.49951171875,362.602783203125,4433,fixation
4864.564999938011,40,957.5484008789062,361.1312255859375,880.4784545898438,362.8330383300781,874.0593302408854,362.9472595214844,900.4609375,362.602783203125,900.4609375,362.602783203125,4466,fixation
4901.809999719262,40,984.3029174804688,361.24334716796875,958.81396484375,362.1921081542969,874.0593302408854,362.9472595214844,900.5620727539062,362.6010437011719,900.5620727539062,362.6010437011719,4500,fixation
4943.02000105381,40,956.84033203125,361.83123779296875,1017.7001953125,361.31982421875,874.0593302408854,362.9472595214844,900.8131103515625,362.59747314453125,900.8131103515625,362.59747314453125,4533,fixation
4957.250000908971,40,956.84033203125,361.83123779296875,1017.7001953125,361.31982421875,874.0593302408854,362.9472595214844,900.8131103515625,362.59747314453125,900.8131103515625,362.59747314453125,4533,fixation
4977.0599994808435,40,935.6583251953125,362.1328430175781,1017.2671508789062,361.0029602050781,874.0593302408854,362.9472595214844,901.1694946289062,362.5924377441406,901.1694946289062,362.5924377441406,4583,fixation
4991.38000048697,40,935.6583251953125,362.1328430175781,1017.2671508789062,361.0029602050781,874.0593302408854,362.9472595214844,901.1694946289062,362.5924377441406,901.1694946289062,362.5924377441406,4583,fixation
5028.865000233054,40,927.3966064453125,362.36663818359375,1016.00048828125,361.33990478515625,874.0593302408854,362.9472595214844,901.6030883789062,362.58673095703125,901.6030883789062,362.58673095703125,4616,fixation
